Episode,Epsilon,Reward,Reward cumulee,Episode Duration,Loss,True Value,Estimate Value,TD Error
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.35434785,0.35093766,0.0034101903
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,1.2679597,1.3068604,-0.038900733
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.6748111,0.6704195,0.0043916106
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.27048105,0.2828957,-0.012414664
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.91658354,0.9082786,0.008304954
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.8234303,0.8248044,-0.0013741255
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.51311356,0.5269088,-0.013795257
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.9988932,1.016344,-0.01745075
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,1.0069329,1.009009,-0.002076149
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,1.0975286,1.1289288,-0.031400204
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.4046044,0.4332165,-0.028612107
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.9908448,1.0042166,-0.013371766
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,1.0987668,1.1068219,-0.008055091
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.75075084,0.75161076,-0.0008599162
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.59177125,0.59716153,-0.0053902864
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.5460371,0.5467926,-0.0007555485
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.9763647,0.9769075,-0.0005428195
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.3877882,0.39158973,-0.0038015246
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.7695785,0.7707086,-0.0011301041
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.65082085,0.64950305,0.0013177991
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.27016187,0.27784118,-0.0076793134
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,1.0870417,1.1069356,-0.019893885
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.3072181,0.31156853,-0.004350424
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.50995433,0.5173856,-0.0074312687
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.7138189,0.73363775,-0.019818842
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.7859294,0.7867126,-0.00078320503
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,1.1759388,1.21512,-0.039181113
1,0.9,-10,-10,0.024547338485717773,0.0002719121694099158,0.40731695,0.41956976,-0.012252808
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1840743,1.3222334,-0.13815916
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.229672,1.2663496,-0.0366776
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.0242151,1.0415285,-0.017313361
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.91305214,0.024379,0.8886731
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.372999,1.4187521,-0.04575312
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.6431475,0.65502834,-0.011880815
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.6505083,1.6987664,-0.048258066
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1248509,1.1581132,-0.033262372
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.2039481,1.0870639,0.11688423
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,2.4660497,2.6090336,-0.14298391
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.681588,1.6666532,0.014934897
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.79580677,0.8189995,-0.023192763
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.0091426,1.0110036,-0.0018609762
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.5150033,1.5661241,-0.051120758
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.7515628,1.9023782,-0.15081537
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.065773,1.0935029,-0.027729869
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,2.292207,2.2556753,0.036531687
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1865395,1.2334074,-0.046867847
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.86317617,1.0104736,-0.14729744
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1166903,1.3199196,-0.20322931
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.2575865,1.2809962,-0.023409724
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.6077837,0.6270069,-0.019223213
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.7482002,0.79154813,-0.043347955
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.39599,1.5306029,-0.13461292
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.7892991,1.7197037,0.069595456
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.7885228,1.8289831,-0.04046023
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1314845,1.1769649,-0.04548037
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.4058897,1.5407557,-0.134866
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.2127635,1.375546,-0.16278243
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.920941,0.94657487,-0.025633872
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1060344,1.1926574,-0.08662295
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.76244146,0.7815441,-0.019102633
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.5002182,1.5540261,-0.053807974
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1667709,1.3121202,-0.14534926
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.4445726,1.4328561,0.011716485
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.9750109,1.8545351,0.12047577
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.2831306,1.3010783,-0.017947674
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.6184146,1.6667893,-0.048374653
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.64320016,0.62698126,0.0162189
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.6245291,1.6601101,-0.035580993
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.6832753,1.7400899,-0.05681455
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.2533654,1.3489007,-0.09553528
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.284819,1.3308682,-0.046049237
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.9214746,0.95062023,-0.029145658
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.3173378,1.4959056,-0.17856789
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.53097457,0.54578805,-0.014813483
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.7374078,1.7211092,0.016298652
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.611184,0.658715,-0.04753101
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,2.3082669,1.9141109,0.39415598
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.993695,1.026743,-0.033048034
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.2387619,1.3729663,-0.13420439
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.3651634,1.417509,-0.052345514
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.5885959,1.6236304,-0.035034537
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.36505,1.3900026,-0.02495265
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.51200914,0.5276848,-0.015675664
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.727844,1.6654328,0.06241119
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1633142,1.1995556,-0.036241412
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.5769484,1.6271439,-0.050195456
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.7721349,1.6735984,0.09853649
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.9930758,1.0008103,-0.0077344775
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1866701,1.413898,-0.22722793
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.6262642,1.6716605,-0.045396328
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,2.3249063,2.2659612,0.05894518
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.91829735,0.9358502,-0.017552853
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.92854464,0.9611,-0.03255534
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,2.0280452,1.794499,0.23354614
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.0550334,1.0778934,-0.022859931
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.2590014,1.4240471,-0.16504574
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.3409284,1.4242668,-0.08333838
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.4886545,1.5411468,-0.05249226
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1722347,1.1764462,-0.004211545
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.3396913,1.3854047,-0.045713425
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,2.248721,2.3097858,-0.06106496
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1909323,1.1943161,-0.003383875
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.2090352,1.2485565,-0.039521337
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.0239905,1.0575786,-0.03358805
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.5434465,0.5578298,-0.014383316
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.89979434,0.94181526,-0.042020917
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.4279035,1.4800544,-0.052150846
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.9742949,2.123475,-0.14918017
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,2.4059317,1.9819436,0.4239881
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.2835615,1.3445492,-0.06098771
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.4340515,1.5707924,-0.13674092
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.7330076,0.75589836,-0.022890747
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.119631,1.2675631,-0.14793205
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.8234521,1.7350256,0.08842647
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.9007192,0.9144035,-0.013684273
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.3278102,1.3697588,-0.041948676
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1977483,1.2349821,-0.03723383
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,2.5111196,2.1328812,0.37823844
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.5800459,0.5960646,-0.016018748
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1048461,1.1344829,-0.02963674
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.2559047,1.2286292,0.027275443
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.0398033,1.0595528,-0.019749522
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.7622395,1.8223615,-0.060122013
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,2.374237,2.4255474,-0.0513103
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.5614414,1.6091886,-0.047747135
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,2.2410228,2.2329159,0.008106947
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.5252445,1.6063921,-0.08114767
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.4283315,1.5442655,-0.115934014
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1434002,1.3584571,-0.2150569
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.3152934,1.3784324,-0.06313896
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.0801727,0.88159424,0.19857842
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.2393374,1.2761954,-0.036857963
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.8493291,0.82590026,0.023428857
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.4988958,1.5939782,-0.0950824
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1003357,1.1441617,-0.043825984
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.0324951,1.1966507,-0.1641556
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.6624776,1.711683,-0.049205422
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.4432963,1.4749502,-0.03165388
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.1773139,1.1788325,-0.0015186071
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.6341638,0.65211356,-0.01794976
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.4903187,1.5045027,-0.014183998
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.4109865,1.3516259,0.059360623
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.4294735,1.4812478,-0.051774263
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.2192026,1.2412705,-0.022067904
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,2.2767367,2.3361015,-0.059364796
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.8589463,1.7222843,0.136662
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.4573519,1.510226,-0.05287409
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,0.64624953,0.6641799,-0.017930388
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.4785497,1.5236032,-0.045053482
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,2.2884028,2.193685,0.09471774
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.7252322,1.767619,-0.04238677
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.6362145,1.621002,0.015212536
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.2282201,1.2383846,-0.010164499
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.083227,1.2904122,-0.20718515
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,2.280541,2.3435383,-0.06299734
2,0.8775,-10,-10,0.026927709579467773,0.01673140376806259,1.369443,1.4362321,-0.06678903
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,2.1705296,2.2066941,-0.036164522
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,1.5507661,1.5872476,-0.0364815
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,1.5055156,1.4856706,0.019845009
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,1.9865596,1.9479171,0.038642526
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,1.6116285,1.5288712,0.082757354
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,0.7376022,0.6746727,0.06292945
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,1.2045375,1.101778,0.10275948
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,0.65260917,0.6748758,-0.022266626
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,2.9529235,2.7368853,0.21603823
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,1.4594917,1.5713239,-0.11183214
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,1.3171624,1.2918075,0.025354862
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,2.4393616,2.285064,0.15429759
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,2.4699802,2.4564743,0.013505936
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,2.3726125,2.3303118,0.0423007
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,0.69873345,0.66728956,0.031443894
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,0.5888528,-0.40883037,0.99768317
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,1.2324646,1.1970513,0.035413265
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,1.3825294,1.3376535,0.04487586
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,1.8617095,1.719257,0.14245248
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,1.3821859,1.3171208,0.065065145
3,0.8555624999999999,-10,-10,0.027971506118774414,0.7106868028640747,2.743521,2.4157856,0.32773542
