Episode,Epsilon,Reward,Reward cumulee,Episode Duration,Loss,True Value,Value Estimate,TD Error
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,7.7173414,7.450529,0.26681232
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.523012,12.372925,0.15008736
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.659379,10.467091,0.1922884
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,8.728042,8.617356,0.11068535
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.826743,10.8604,-0.033657074
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.929842,9.897826,0.0320158
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.149762,11.225939,-0.07617664
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,5.8842688,6.0532002,-0.16893148
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.890365,9.864281,0.026083946
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.93377,9.75715,0.17662048
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.609508,11.218355,0.39115238
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.595158,12.234608,0.36054993
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.254852,11.137354,0.1174984
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.982688,10.017626,-0.03493786
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,8.22446,8.554056,-0.32959652
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.2715845,10.254493,0.017091751
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,13.026753,13.142449,-0.11569595
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,5.190743,4.9798455,0.21089745
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.593647,12.711386,-0.117738724
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,6.9580016,6.5522137,0.40578794
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.771275,11.147484,-0.37620926
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.780905,9.933389,-0.15248394
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,3.903168,3.4031503,0.50001764
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.40338,9.584969,-0.18158817
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.732588,11.109235,-0.376647
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.441279,10.59197,-0.15069103
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.61945,10.862567,-0.24311733
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.428583,11.375339,0.05324459
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,8.545086,8.480634,0.06445217
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,3.0976253,3.1583295,-0.06070423
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.014191,9.990301,0.023889542
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.4263,9.344589,0.081710815
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.311657,9.167153,0.1445036
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,6.210524,6.058146,0.15237808
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.492496,10.534731,-0.042235374
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,4.8044214,4.5957294,0.20869207
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.90329,11.1362295,-0.23293972
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.930042,10.059683,-0.12964058
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.177773,12.233747,-0.055973053
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.542229,12.471157,0.071071625
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.890155,9.820793,0.06936169
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,14.044613,13.240836,0.80377674
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.871598,9.856023,0.015575409
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.565416,10.615266,-0.04984951
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.267062,9.507334,-0.24027157
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.799699,9.824457,-0.024758339
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.24574,10.523513,-0.2777729
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,6.8852954,7.1148295,-0.22953415
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.242411,10.325769,-0.083358765
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.427538,12.782299,-0.35476112
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.165314,10.126497,0.038816452
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.6373,10.3654375,0.27186203
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.836294,11.797722,0.03857231
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,6.0258493,5.845448,0.18040133
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.072127,11.49356,-0.4214325
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,6.7999825,6.400008,0.39997435
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.519578,13.020321,-0.5007429
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.503052,12.51865,-0.015598297
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.612345,12.63661,-0.02426529
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.245246,11.624345,-0.3790989
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,7.3895655,7.565794,-0.17622852
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,6.3699584,5.914024,0.45593452
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.546858,10.301212,0.24564552
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,3.9161212,4.0141187,-0.09799743
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,6.2844315,5.9683266,0.3161049
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.665278,9.553483,0.111795425
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.936982,9.879696,0.057286263
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.476466,10.720682,-0.24421597
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.790775,10.549553,0.24122238
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.080457,9.573915,-0.4934578
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,7.2711444,7.1276975,0.14344692
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,3.6735268,3.6583922,0.015134573
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,6.8291945,6.671604,0.15759039
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.815874,10.067521,-0.251647
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.835558,9.914166,-0.07860851
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,8.01134,8.2053175,-0.19397736
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,3.1369355,3.2281885,-0.09125304
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.693947,12.969764,-0.27581692
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.905433,9.856482,0.04895115
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.769399,12.091718,-0.32231903
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.178847,9.225968,-0.047121048
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.161213,10.116562,0.04465103
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,3.7069557,3.7393823,-0.032426596
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.045964,11.326759,-0.2807951
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,3.0699396,2.9653487,0.10459089
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.834927,9.851144,-0.016217232
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,5.983219,6.2839494,-0.30073023
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,8.834522,8.789615,0.04490757
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.577776,12.683171,-0.10539532
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.431433,11.459715,-0.028282166
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.550261,12.632277,-0.08201599
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.585388,10.641348,-0.0559597
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.2698,10.275089,-0.0052890778
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.535751,10.904194,-0.36844254
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.255389,10.23466,0.020729065
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.295087,11.201743,0.093343735
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.558071,9.51516,0.04291153
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.128763,10.558298,-0.4295349
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,13.124272,12.343043,0.781229
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.102858,12.073313,0.02954483
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.313516,9.050633,0.26288223
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,4.0075245,3.8990936,0.10843086
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.183948,11.147564,0.03638363
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,8.28132,8.214856,0.06646347
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.854257,13.396107,-0.5418501
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.69303,9.329173,0.36385727
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,8.397453,8.365883,0.031570435
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,8.444027,7.961507,0.4825201
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.510684,12.515348,-0.004664421
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.389806,12.29624,0.09356594
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.806361,12.133466,-0.32710457
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.646843,10.891633,-0.24479008
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,9.310314,9.225858,0.084456444
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.283465,10.2254715,0.05799389
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,11.000397,11.030133,-0.029736519
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,6.408489,6.0912147,0.31727457
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.60525,12.389179,0.21607113
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.823639,10.582689,0.24094963
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.644187,12.694434,-0.050247192
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,6.4198775,6.024629,0.3952484
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.229604,12.309088,-0.079483986
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.902268,10.992608,-0.09033966
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.679034,12.695078,-0.016043663
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,7.285571,7.147107,0.13846397
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.288533,10.374198,-0.08566475
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,10.1143875,10.134857,-0.020469666
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.111958,12.111036,0.0009212494
1,0.9,-10,-7,7.8797383308410645,336.72504660114646,12.757289,12.63952,0.11776924
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.882207,16.79841,-0.9162035
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,10.617304,11.034676,-0.41737175
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,32.739258,32.698254,0.04100418
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,25.775812,26.052526,-0.27671432
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.762604,17.552069,-1.789465
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,3.2964334,3.5368931,-0.24045968
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,13.965293,14.854918,-0.8896246
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,10.536312,10.797149,-0.2608366
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,13.185115,13.221153,-0.0360384
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,11.439828,12.0752735,-0.6354456
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,10.786659,10.9318905,-0.14523125
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,24.639063,25.098074,-0.45901108
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,4.172159,4.4413238,-0.26916456
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,13.608623,14.4617815,-0.85315895
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,20.745968,20.753029,-0.0070610046
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,2.91746,3.0031126,-0.08565259
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,8.362601,8.426965,-0.06436348
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.79984,16.488474,-0.6886339
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,12.148318,12.819083,-0.6707649
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.259964,16.317501,-1.0575371
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,30.77521,31.45203,-0.67682076
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,9.737053,9.828161,-0.09110832
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,30.487728,31.644196,-1.1564674
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.609892,15.839952,-0.23006058
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,31.680998,33.093163,-1.4121647
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,10.868355,11.429084,-0.560729
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,10.8343725,9.926773,0.90759945
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,13.924292,14.92364,-0.99934864
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.117009,16.228292,-1.1112833
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,17.342981,18.005241,-0.66226006
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,11.097313,11.06566,0.03165245
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,13.316729,13.580781,-0.2640524
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.577698,16.49647,-0.91877174
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,8.3607235,8.65911,-0.29838657
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.060498,15.687667,-0.62716866
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,9.783677,10.542255,-0.7585783
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,18.702347,19.460972,-0.75862503
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,30.222786,31.498259,-1.2754726
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,30.656233,31.955774,-1.2995415
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,25.10023,24.817099,0.28313065
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,16.589128,17.669897,-1.0807686
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,4.5079737,4.76433,-0.25635624
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,29.056545,30.254013,-1.1974678
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,10.388011,10.536012,-0.14800072
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,14.594039,14.859936,-0.2658968
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.76341,16.159857,-0.39644718
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,10.681334,10.654621,0.026712418
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.375952,16.423462,-1.0475101
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,19.250923,20.384739,-1.1338158
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.011268,15.57883,-0.5675621
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,14.715732,15.106672,-0.39094067
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,13.754443,13.915978,-0.16153526
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,30.409449,30.725239,-0.31579018
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,3.7872846,3.376485,0.4107995
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,-10.0,30.432243,-40.432243
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,13.570828,13.10165,0.4691782
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.273188,16.345407,-1.0722198
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,11.443275,12.0588,-0.6155243
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.172801,15.482857,-0.31005573
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,6.335558,6.457091,-0.12153292
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,8.323743,8.266479,0.057264328
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,11.714419,11.380267,0.33415222
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,10.415114,10.099623,0.31549168
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,5.0284004,5.2592425,-0.23084211
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,4.028871,4.3886943,-0.35982323
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,10.292232,10.667915,-0.37568378
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,10.68152,11.2828665,-0.601346
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,11.871292,12.391477,-0.5201845
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,19.243217,20.15081,-0.9075928
2,0.8775,-10,-8,6.284594297409058,300.6447925269604,15.228012,15.576139,-0.34812737
