Episode,Epsilon,Reward,Reward cumulee,Episode Duration,Loss,True Value,Value Estimate,TD Error,Touches Joueur 2,Touches Joueur 2 Cumulees
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.04124167,0.06057611,-0.019334443,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.035714857,-0.022689363,0.058404222,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.15891765,-0.27603573,0.4349534,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.10173973,0.05571173,0.046027996,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.15555793,0.07048392,0.08507401,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.13651043,-0.005363608,0.14187405,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.105217196,0.17037034,-0.065153144,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.15770051,0.109040044,0.048660465,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.047448874,-0.006222477,0.053671353,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.07586645,0.124251805,-0.048385352,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.07979991,0.1267644,-0.04696449,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.14245927,-0.26579532,0.4082546,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.08695749,0.08717495,-0.0002174601,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.1575353,-0.27695101,0.43448633,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.08191048,0.080385774,0.0015247092,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.066339195,0.05807329,0.008265905,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.15919963,0.1598067,-0.0006070733,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.15737547,-0.27322558,0.43060106,0,0
2,0.8955,-10,-10,0.028335094451904297,1.5638071298599243,0.037589975,0.06258254,-0.024992563,0,0
